user_id,tweet_id,tweet_text,class
user0167,378016a20e55,Basta ya de webs Pro-Ana y Pro-Mía. Es urgente una regulación legal al respecto http://huff.to/1JkqTEF  via @ElHuffPost,control
user0168,7b2c72bb324d,Llegare a ser perfecta!,anorexia
user0169,d5ee039e3d22,"Estofado de Carne con Tomate riquísimo para mojar pan, acompañar con pasta, arroz o puré. Entra a la #receta y ponte manos a la obra!!!  http://elrincondelaurag.com/estofado-de-carne-con-tomate/ …  #estofado #carne #carnecontomate #salsa #cocina #comida  ing #comidacasera",control
user0170,cb4f95505141,"¿Sin tiempo para ir al gimnasio? ¡Aquí la solución! 

http://qtoplife.com/sin-tiempo-ir-al-gimnasio-aqui-la-solucion/ … 

#TopFitness #QTopLife #gym  #felizlunes https://www.instagram.com/p/BvJ-Vy8Hx4B/?utm_source=ig_twitter_share&igshid=xm08z61pplhs …",control
user0171,79c46fb71978,"Échale pa atrás que llego el jueves y el cuerpo lo sabe.  
Me encanta ver esos pies igualitosCon calma pa que nos quede algo pa' viernes!

#zumbatoday #trainingstars … https://www.instagram.com/p/BvQ7tsShwPv/?utm_source=ig_twitter_share&igshid=17oncxt1ih10x …",control
user0172,d741e9323930,"Gracias a la presión social y el estándar de belleza de las personas volveré a  . Se los agradezco profundamente,",anorexia
user0173,6c8e4191f87f,Realfood o comida real ¿Qué es?  ing,control
user0174,0d967977f012,Para que vean que también tengo mis minutos de fama  . . . #minutodefama #nutricion #nutricionista #ejercicio  girl https://www.facebook.com/376768222491010/posts/1143030579198100/ …,control
user0175,b9713c1922d1,una subió un foto de un capuccino con chocotorta y pone desayunoo  #anorexia #mia #bulimia #proana no puedo,anorexia
user0176,dcafd9e12874,"Cuando hay cambio, lo importante es que tú lo percibas, sin importar lo que los demás piensen, vean o digan... #mimundo #mybody #casi #fit  girl #perfect #body… https://www.instagram.com/yesselinett/p/BvSKGzWBoAc/?utm_source=ig_twitter_share&igshid=11n0pleanclol …",control
user0177,a5076e1c2854,"Hoy comi :( no puedo ser ana, nadie me apoya, solo me ponen comida y comida,  #princesasanaymia #anorexia",anorexia
user0178,116c6e7f8364,"El amor, es como la comida, si no es real no sale bien 
@nutri_rivers",control
user0179,b03ba9e16a28,"Un té de, un par de galletas con queso y hasta mañana... Qué pase la noche #ana #mia  #anorexia #bulimia #proana #promia",anorexia
user0180,11b136ead8cc,"Fuedage Otoño Invierno Moda de cuello alto de terciopelo vestido de mujer Sexy Bodycon Mini Split Vestidos Elegantes Club Party Office Vestido
 
#style  #beauty #life #bestoftheday",control
user0181,ae87aab98918,"No se trata de si fracasas, se trata de si eres capaz de levantarte #calisthenics  #gym #mexico #fit #motivación #entrenamiento #abs #gimnasio #love #crossfit #gymnastics #music… https://www.instagram.com/p/BvHdSlYDEL3/?utm_source=ig_twitter_share&igshid=1fe9g4w3qf5ak …",control
user0182,fb5168eeaee7,"""En España, un adulto consume 40 kilos de azúcar al año de media"" by
@SinAzucarOrg @aecosan @realfoodnow",control
user0183,d28b4fa64e73,Qué bonito sería despertar y tener el cuerpo que deseas...,anorexia
user0184,17f1bbc0bde3,"Los #viernes, en centroaltao, estoy como en #casa. Aceptamos #visitas!!!
#nutrición, #dieta, #comidasana, , #salud, #bienestar, #dietista, #nutricionista, #soytsd en Alcaudete, Spain https://www.instagram.com/p/BtVmGsPhzj0/?utm_source=ig_twitter_share&igshid=r78nf7iwfpva …",control
user0185,1f9b35458c4d,Chavas : ¡POR FAVOR NO TUITEEN SU ASQUEROSA VIDA LLENA DE LAXANTES Y DIETAS ESTUPIDAS PARA MORIR! De nada. #mueran,anorexia
user0186,09cacf963fe9,Aveces meda miedo seguir con esto,anorexia
user0187,78e17eeec6fa,Esta báscula dice que sólo tengo unos kilos de más pero este vestido dice que estoy en obesidad mórbida #losvestidosnomienten,anorexia
user0188,83569c72609b,"Incluye en tu alimentación diaria más frutas y verduras y menos granos refinados, grasas y azúcares. #nutricion  #perderpeso #adelgazar",control
user0189,d7fe3cc68c29,"Espero pronto esté tan delgada que mis huesos sobresalten, y cuando lo logre estaré más que feliz
#thinspo",anorexia
user0190,dd43a87d3a12,"Y seguiré avanzando para acabar con esta MIERDA o al menos tenerla controlada. 
 #Anorexia  #proana #promia http://ow.ly/wUWj305XOK8",anorexia
user0191,4f9772580b0a,"Dedicar diariamente tiempo para tu acondicionamiento físico puede resultarte en un cuerpo más sano y una mente más despierta.
#Cellfood #motivacion  #deporte #ejercicio #salud",control
user0192,20a34b9e84ba,me llené con un café y una pepa,anorexia
user0193,87dc11aba3e7,Miren el cuerpito que tiene quiero.  #Thispo,anorexia
user0194,7c72bdc0a6ae,"ya no se conforman con atacar a las niñas y adolescentes.
http://esferainformativa.com.mx/sitio/ana-y-mia-cada-vez-atacan-a-mas-mujeres-de-esta-edad/ …",control
user0195,c4b7ccf85e88,"Soy egoísta porque hago sufrir a la gente que me quiere, siendo el mas hijo e puta conmigo mismo #proana #promia #coldprince  #thin",anorexia
user0196,e1742ee953b4,"Judías verdes guisadas con pollo campero y cebolla en la olla rápida. ¿Queréis un caldo de pollo y verduras para enriquecer otros platos? Sólo tenéis que añadir más agua a la olla, y tendréis un caldo estupendo para varios días   #realfoo… https://ift.tt/2zZNA4y",control
user0197,488183b37f6c,Por supuesto que el cielo existe #LunesIntratable #taquitos,control
user0198,cef25f1f2353,4 Trucos para blanquear la ropa Conocelos en nuestro facebook http://bit.ly/2CXMVPC   #recetas #Mujer  #Happy #Delicious #Beauty #Delicioso #Receta #RopaBlanca #Jabon #beneficios,control
user0199,fe52e5300f47,"Rodéate de Personas Maravillosas, que te impulsan a seguir.
Es lo mejor que la VIDA te puede DAR..
#Motivation #Aguascalientes #Cardio #Mexico #PerformanceTeam #YoSoyKamakanDgo … https://www.instagram.com/p/BvUbHCpBC4C/?utm_source=ig_twitter_share&igshid=8rvybqk8pgwz …",control
user0200,6e5f62698c4e,Te verde con una cucharadita de canela... Elimina la retencion de liquidos y aumenta el metabolismo. 3 tazas al dia!  tips,anorexia
user0201,0973f2fa3be7,ser flaca por siempre wuwuwuwuu,anorexia
user0202,5943b66bb54c,Baje un kilo! Pero sigo pesando demasiado,anorexia
user0203,d952e878cff0,"Te dejará sin palabras... ¿Lo has probado ya?
Cerdo a la Miel 
Haz tu pedido aquí  https://goo.gl/2KadAz  

#comida #comidacasera",control
user0204,dc1e12fc7a53,Ya los odiaba antes de leer en análisis....come  please!,control
user0205,6454f02c8c10,"Buenos días! Hemos desayunado unas tostadas de pan de espelta, del preparado Bio Organic de @lidlespana. Quién tiene en casa una panificadora, tiene un tesoro. #FelizMartes  #bio",control
user0206,e74f23adcad2,"En Parcela 70 sabemos que te encanta probar comida nueva. Ven y conoce la variedad de platillos con los que contamos.  
 
 #ComidaGourmet #Restaurant #Restaurante #RestauranteMexicano #Comidas #ValleDeGuadalupe #ViñedosMexicanos  #EnsenadaBajaCalifornia #BajaCalifornia",control
user0207,85812698e2f5,"se acaba el año y lo único que he hecho ha sido engordar
 #bulimia #bulimianervosa #bulomicgirl #anorexia #anorexic #TCA",anorexia
user0208,1818f270dc09,Todo lo que he comido en 14 horas es una pastilla centrum y un electrolic princesa,anorexia
user0209,bdeda6b2d27e,Algunos tips para bajar la barriga?,anorexia
user0210,e5fecf139638,"#Anorexia
Una madre contra las 'princesas'.
http://www.elmundo.es/espana/2015/01/18/54ba8da5ca4741bc618b4573.html?cid=SMBOSO25301&s_kw=twitter … @elmundoes

#TCA #bulimia #adolescentes",control
user0211,0e13236e58be,"No puedo creer, me estaba que me mandaba un atracón tenia ya la comida en la boca. Por suerte pude controlarme y alejarme.",anorexia
user0212,ff3940f52880,"Hoy se entrenó. Día de Piernas
Peso Muerto Sumo
Peso Muerto
Peso Muerto con #TrapBar
Sentadilla
#Entrenamiento #Fuerza #Salud  #SobrePeso #Obesidad #Embarazo #PostParto… https://www.instagram.com/p/BvNJInyBg_q/?utm_source=ig_twitter_share&igshid=17k2b7aakuijm …",control
user0213,698b32a2c758,"He pasado a una semana llena de atracones, purga y laxantes, por gorda ahora toca ayunar hasta no poder mas. :(
 #proana",anorexia
user0214,54a1c147369b,Desayunando Ligth pero con un plato lleno de vitaminas y minerales que el cuerpo me agradecera   #bodyfitness #lifefitness #dietfitness #music #musicpro #teammusic… https://www.instagram.com/p/BvMRKG-nJR-/?utm_source=ig_twitter_share&igshid=1y2nw1qvh51l0 …,control
user0215,6080858d4b4a,¿Por qué merendar barritas energéticas caseras?,control
user0216,f7dfc0dfe11a,"Los viernes tambien se entrena fuerte en Smart Boxing 
#nordelta #fitmotivation #fitboxing box #fit #fitbox #boxingfitness #boxingfit #boxing #boxfitness #boxeo #boxtraining #funcional #funcionalbox #funcionalboxing #fitfamily",control
user0217,854cccb549a4,"7 mitos de la musculación en mujeres 
http://goo.gl/Q7AtKf   #bikinifitness",control
user0218,c2407cc57902,"Lo que bien empieza bien acaba
#desayunosaludable #lowcarbdiet #alimentacionsaludable #adelgazar  https://www.instagram.com/p/BrRwtf3n-st/?utm_source=ig_twitter_share&igshid=cet5rrogtre9 …",control
user0219,56a2e575d0e0,"y pensar todo lo que me va a costar adelgazar lo de estás navidades...
  #bulimianervosa #bulimia #bulimic #bulimicgirl #anorexic #anorexia #anorexiaeetclub #anorexiarecovery #TCA #ED #proana #promia",anorexia
user0220,f04c891d61ad,"¿Otra moda para ""presumir de tu extrema delgadez"" en las redes sociales?
#anorexia  #abcrack #thingap
http://ow.ly/KkF1304C3fB",anorexia
user0221,d2e0cc0f8e4b,"#BienvenidoFebrero. Este mes se lo hemos dedicado al #amor por la comida. Por la #comida sana, por ese cuidarse por dentro y que se note por fuera. Enamórate de tus platos, de quien te haga los tápers, de las croquetas de tu madre o del . #LoveFood #Febrero2019",control
user0222,8d4decf7936d,Ya no comeré tanto que asco,anorexia
user0223,fa2389afe850,5 claves para convencerte de que te sumes a esta nueva tendencia,control
user0224,acc2ad2908d3,"Hoy mismo ha arrancando nuestro servicio de platos preparados. Sólo para pacientes actuales o antiguos ( que por tanto siguen la pauta propuesta de ""mantenimiento"").

#ramondecangas #nutrition #healthy #foodlover #comesano #healthyfood",control
user0225,25abfcf32dd5,"DULCES 
Para la merienda, para la comida, para el desayuno, para la cena... ¡Come fruta cuando te apetezca!  Reeduca tu paladar y poco a poco irás notando el sabor REAL de los alimentos de verdad. #nutricion #frutas",control
user0226,89af25862499,Donde tengo que firmar para estar así,anorexia
user0227,2f9019a902e7,Gracias laxantes no se que haria sin ustedes,anorexia
user0228,06e5494402e1,"Odio cuando se hace de dia.. #nirvana #kurtcobain 
#ana #mia  #anorexia #bulimia #depresion #depressed #coldprince #cocaine #dope #drugs #grunge",anorexia
user0229,263877d22d68,"Día 12 de mi ayuno y no me siento cansado, no sé si alegrarme o decepcionarme no veo cambios 
#RexyBill",anorexia
user0230,8aef7792ad3f,"En #MaximusHealth te esperamos con los brazos abiertos, vuélvete",control
user0231,2fb8c58f5336,Qué ganas de subir un body check pero creo que se les rompe la pantalla con toda mí grasa #ana #mia #bulimia #anorexia #proana #promia,anorexia
user0232,8eb6b3284e67,Estoy cansada de que mi vida se base en contar calorías y en pesarme todos los días y nunca estar contenta ... Gracias #anamia,anorexia
user0233,c64c9553041a,@GobiernoDeEspan @PPopular @PSOE tenemos entre todos q luchar contra las páginas web  q promueven la anorexia y la bulimia.,control
user0234,b6ae09ca581b,"Porqué si #adelgazar quieres #ejercicio debes hacer.
Si tu quieres puedes.
 #thinspo
#record 1000 #calorias",anorexia
user0235,ef6b375b3000,Una panza asi por favoor #thinspo,anorexia
user0236,bfbe4156bee2,"A los ojos de  nunca estarás suficientemente bella. ¿Has probado reflejarte en los ojos de tu creador? Si no sabes como, yo te digo",anorexia
user0237,6190ea1fb569,"SINÓNIMOS DE AZÚCAR

Miel, sirope de agave, sirope de arce, azúcar moreno y azúcar de caña son sinónimos de azúcar. Aunque sean mucho más caros, que lo son.

#salud #dieta #nutricionista #fitmeal #adelgazar #saludable #plantbased #healthylife #vidasana  #wholefoods",control
user0238,e1925922d3ed,"Hace un par de semanas empeze pero volvi a recaer, entonces volvi a empezar. Help me",anorexia
user0239,6b7a4d66b08e,"@tililozano tú eras cerda xq no has llevado una vida sana. Las chicas q sufren de  no sigan su ejemplo, mas bien lleven vida sana @magalyperu",anorexia
user0240,3.97258E+11,✞Nada sabe tan rico como ser delgada.✞#anorexia  #bulimia,anorexia
user0241,20167831a3b6,"Toma un trago de agua por cada bocado que le des a tu comida, te ayudará a vomitar más mejor #Tips #EntreAmigas  #Princesitas.",anorexia
user0242,2cd8237ff255,Esta balanza es buena? Me la compro?,anorexia
user0243,2668466a7628,"Mis medidas de hoy, me dio asco verme en el espejo mientras me medía... #ana #mia #anorexia #bulimia  #proana #promia #ed #tca",anorexia
user0244,eaf7da4be42c,"Los sábados tienen un sabor especial 

#omega3 #saludable #nutricion  #comerconciente #perdergrasa  ing #comidasana #salmon https://www.instagram.com/p/BsQk55IBvo4/?utm_source=ig_twitter_share&igshid=33ve8tvihraq …",control
user0245,fca8bbf2b02e,"Día 3 del ayuno superado.... Que felicidad 
 
#Rexybill",anorexia
user0246,a3cee4c61913,"""muy lejos de la perfección.  """,anorexia
user0247,160a6d43be0f,Inicio de un nuevo día #modelling #model #fashion  #photography #modeling #modellife #models #style #follow #fashionmodel #photooftheday  #photographer #modelphotography #like #art… https://www.instagram.com/p/BvMD64ohdUC/?utm_source=ig_twitter_share&igshid=936h1jz2n76u …,control
user0248,8e8ff2edb67a,Estoy acostada con una banana al lado porque iba a ser mi postre pero no tengo hambre y no la quiero comer  #goals,anorexia
user0249,bde44df1daa9,"No te dejes llevar por lo que quieres en el momento,y dejes a un lado lo que has querido por siempre.",anorexia
user0250,2e9d14405cf2,"Otro día más, después de un largo día en el centro de Barcelona , al coche y para casa... Y a demás con cositas que os iré enseñando... Jejeje
•
•
•
•
•
#miercoles #Barcelona #wednesday #friends #recados  #compras  #Happy #changes #mak… https://ift.tt/2r0jwRe",control
user0251,a9069001cdb4,"""Al Parecer Mi Amiga Es La Tabla De Calorias"" :(:  HOY AYUNO MAÑANA ME SENTIRE BIEN***",anorexia
user0252,659efe23d13d,"#Zumba 
La profe Yesica se presenta y te invita a compartir las clases de Zumba en #Excursionistas
No te lo pierdas!",control
user0253,e02c31078776,"#gorda #modelo #mivida

""Si decido ayunar es mi problema.""
""Me veo gorda."" 

Si quieres, habla conmigo por priv y nos ayudamos ^^",anorexia
user0254,62ea1f16f6ac,"Algo de mi!!!! .
.
.
Comparto con Uds parte de mi trabajo, el cual me encanta y me tiene totalmente realizada.
.
.
.
Cuando haces lo que realmente lo amas, tú trabajo deja de ser trabajo.
.
.
.
#emprendedora #perdidadegrasa #imc  #motivaci… https://ift.tt/2uf4EzH",control
user0255,deed32a7c041,A  le gusta recibir el sonido de tu vómito. A Dios le gustaría recibir tu corazón para sanarlo ¿A quién presentarás una ofrenda hoy?,anorexia
user0256,45d8fefbf773,"Me siento culpable hoy comí ni un cerdo mañana retorno mi ayuno, solo tomare agua, café, té y leche descremada
#RexyBill",anorexia
user0257,8dfed1f91eca,"Y un día, simplemente.
Ya no voy a hablar.
Ya no voy a sonreír.
Ya no voy a ir al instituto.
Ya no voy a estar en casa.
Un día, simplemente, dejare de respirar.

Y mientras vosotros lloráis y lo pasáis mal.
Yo voy a sonreír.
Ya no me dolerá el alma.",anorexia
user0258,bfb4e6cdc667,"Tip para bajar de peso:

Enférmate de diarrea.",anorexia
user0259,980e6720b5da,"Ana y mía son dos demonios, y claro que van de la mano y juntas te llevaran a la Madre de las dos: ¡La muerte! #EresValiosa No",anorexia
user0260,c0f179d57a67,"Buenos días y #FelizMartes . Hoy toca luchar, pero saldremos victoriosos. Comienza la operación comer comida sana, a ver si perdemos algún kilito. Vamos  #lovoyaconseguir #tipazo",control
user0261,d21ab1d2cdfa,"¿Te apetece un delicioso sandwich de nueces, nectarina y queso en crema?
A estas horas de la mañana nos vendría genial para quitarnos el hambre  .
Con nuestra tostadora  el sandwich saldrá crujiente a la vez que riquísimo
#cocina #healthyfood  #comidasana",control
user0262,afa1bba0739f,"Soy la peor bulímica del mundo, me doy un atracón todos los días y siempre se me olvida vomitar. #cosasquepasan  #porquegorda",anorexia
